date,value
2024-07-24,7248.10170810039
2024-07-25,7130.62760870326
2024-07-26,7192.39752990039
2024-07-29,7327.225151885597
2024-07-30,7313.560726134561
2024-07-31,7253.40378573568
2024-08-01,7189.913170325188
2024-08-02,7147.048733491759
2024-08-05,7185.292642581779
2024-08-06,7170.7529208077685
2024-08-07,7131.308029823634
2024-08-08,7133.811529375515
2024-08-09,7185.2461683227775
2024-08-12,7107.207907738734
2024-08-13,7199.674621640111
2024-08-14,7215.824576456953
2024-08-15,7312.868068669774
2024-08-16,7266.786269186971
2024-08-19,7280.7870231252255
2024-08-20,7283.5258093063585
2024-08-21,7373.566141626522
2024-08-22,7279.459311368354
2024-08-23,7210.390601183109
2024-08-26,7288.287233739655
2024-08-27,7385.24277482951
2024-08-28,7238.129369729223
2024-08-29,7337.4841175369675
2024-08-30,7329.765746790411
2024-09-02,7323.571014171473
2024-09-03,7355.847313472928
2024-09-04,7235.642648492279
2024-09-05,7320.652374128252
2024-09-06,7294.261957119635
2024-09-09,7240.365951218764
2024-09-10,7306.109953505652
2024-09-11,7110.623115122994
2024-09-12,7074.7963024152095
2024-09-13,7067.519637718908
2024-09-16,6940.802655826164
2024-09-17,6947.915580918286
2024-09-18,6893.24270302542
2024-09-19,6833.831994689487
2024-09-20,6805.96993712894
2024-09-23,6918.052776302171
2024-09-24,7029.116823802775
2024-09-25,7000.505452014591
2024-09-26,6903.977966331698
2024-09-27,6944.580070959463
2024-09-30,6885.302441955659
2024-10-01,6814.998518379859
2024-10-02,6740.070783685789
2024-10-03,6657.582598794172
2024-10-04,6644.781295964727
2024-10-07,6616.099407720021
2024-10-08,6732.141186550265
2024-10-09,6729.5341538286
2024-10-10,6727.6426195572085
2024-10-11,6711.6681755032905
2024-10-14,6717.798801735372
2024-10-15,6705.6754296337685
2024-10-16,6792.548772065442
2024-10-17,6796.106753851925
2024-10-18,6791.703061551437
2024-10-21,6820.495890553996
2024-10-22,6820.921019300064
2024-10-23,6799.475435914254
2024-10-24,6724.021797308892
2024-10-25,6770.805138045267
2024-10-28,6838.35957789865
2024-10-29,6798.089195921202
2024-10-30,6788.570163978643
2024-10-31,6816.772567685105
2024-11-01,6719.342683019294
