date,value
2024-06-20,1000.7810495358019
2024-06-21,1026.1335804526411
2024-06-24,1019.3392661484298
2024-06-25,1004.4190647445025
2024-06-26,991.736403771484
2024-06-27,1007.4878860576863
2024-06-28,1025.1491096989719
2024-07-01,1037.073321357477
2024-07-02,1040.034368880931
2024-07-03,1014.9726739925795
2024-07-04,999.5586729673128
2024-07-05,989.8577613078163
2024-07-08,999.0955688656217
2024-07-09,981.9231759061925
2024-07-10,992.6966174126053
2024-07-11,980.8803369047802
2024-07-12,989.8796338797436
2024-07-15,959.8438064526016
2024-07-16,960.7038733956965
2024-07-17,971.8873646903946
2024-07-18,969.5633290553803
2024-07-19,953.5488593421555
2024-07-22,921.0424260647616
2024-07-23,914.5734470222701
2024-07-24,906.8474676911908
2024-07-25,918.7089130170831
2024-07-26,918.1035370324331
2024-07-29,928.0159218685701
2024-07-30,938.3019231690898
2024-07-31,936.6697542924383
2024-08-01,931.2522889600418
2024-08-02,938.9208947885866
2024-08-05,932.1133399030354
2024-08-06,927.071393494144
2024-08-07,945.0777631742505
2024-08-08,951.2736004012012
2024-08-09,951.4488103200551
2024-08-12,954.1947463268865
2024-08-13,952.4953258545347
2024-08-14,962.5930013359244
2024-08-15,975.5710504029571
2024-08-16,990.034065368039
2024-08-19,980.3626482649228
2024-08-20,996.8270789833705
2024-08-21,997.897978315623
2024-08-22,968.8182241283529
2024-08-23,968.2122842335681
2024-08-26,995.4906024906389
2024-08-27,999.8711745259174
2024-08-28,992.1241813369703
2024-08-29,969.377017194842
2024-08-30,954.3699856706039
2024-09-02,968.3712601378734
2024-09-03,969.0105425628253
2024-09-04,1004.3086594371044
2024-09-05,994.8344432453567
2024-09-06,1009.7695694403103
2024-09-09,987.6084757384014
2024-09-10,976.342104803386
2024-09-11,976.1543558721858
2024-09-12,995.6099761343269
2024-09-13,993.6209591985433
2024-09-16,982.3420212291705
2024-09-17,982.5230334843152
2024-09-18,985.1426442370371
2024-09-19,995.3120700061525
2024-09-20,991.1244436301589
2024-09-23,1000.1874368737148
2024-09-24,1002.3972630440628
2024-09-25,999.7698251313763
2024-09-26,1004.694773730631
2024-09-27,1003.7326276992144
2024-09-30,994.1655528277971
2024-10-01,999.9756299156729
2024-10-02,1000.1727599293644
2024-10-03,1008.3182945862083
2024-10-04,1011.2667129097385
2024-10-07,997.4196513447203
2024-10-08,1001.1741864889084
2024-10-09,998.8777147404887
2024-10-10,1006.8499091624032
2024-10-11,1024.9455260612112
2024-10-14,1023.6119139283037
2024-10-15,1033.3306027781298
2024-10-16,1022.3372177668286
2024-10-17,1018.7518075383888
2024-10-18,1020.7825638932294
2024-10-21,1024.3282112707095
2024-10-22,1013.1361973835442
2024-10-23,1007.8046101634234
2024-10-24,1008.6975423790823
2024-10-25,993.106341766457
2024-10-28,1001.1765584041103
2024-10-29,999.5488227877546
2024-10-30,980.934898173379
2024-10-31,984.9980174807396
2024-11-01,1007.9839688309253
