date,value
2024-08-02,172998.25316887617
2024-08-05,182514.5019437531
2024-08-06,180743.7624382695
2024-08-07,178851.63349492446
2024-08-08,179832.4874372834
2024-08-09,182678.0684056333
2024-08-12,181212.7332001678
2024-08-13,186527.98966219756
2024-08-14,188095.896349739
2024-08-15,189981.2246275844
2024-08-16,188397.71534746967
2024-08-19,190274.20947731586
2024-08-20,192572.31569668942
2024-08-21,191675.61127003795
2024-08-22,195226.8666374807
2024-08-23,190022.14955334028
2024-08-26,189558.76525119602
2024-08-27,190126.38784223603
2024-08-28,187325.37939735455
2024-08-29,187372.22456143246
2024-08-30,186810.03654539873
2024-09-02,186793.14588374385
2024-09-03,186988.96049166666
2024-09-04,184839.92897350725
2024-09-05,184770.8208804086
2024-09-06,182604.70522935304
2024-09-09,179725.95841252207
2024-09-10,181716.83450075076
2024-09-11,177980.9093190072
2024-09-12,177293.91191010957
2024-09-13,175216.75753870874
2024-09-16,178155.56682821075
2024-09-17,174712.07761851125
2024-09-18,171078.66885251584
2024-09-19,170749.63089709997
2024-09-20,170095.11254221294
2024-09-23,174959.09679679974
2024-09-24,175948.22888236793
2024-09-25,174706.56330871364
2024-09-26,174228.64498276284
2024-09-27,172495.97863731004
2024-09-30,174655.83704351043
2024-10-01,169530.23729915736
2024-10-02,169796.7171177023
2024-10-03,172344.42216527154
2024-10-04,167912.24859755393
2024-10-07,168353.42646364679
2024-10-08,170454.80793357725
2024-10-09,170003.4016897293
2024-10-10,170846.30241764075
2024-10-11,172502.26453608664
2024-10-14,170528.70208485416
2024-10-15,168090.06609078386
2024-10-16,171274.60581926722
2024-10-17,169848.4051241374
2024-10-18,172873.7217893462
2024-10-21,174324.54773787147
2024-10-22,176388.20748891754
2024-10-23,180188.82952069142
2024-10-24,181142.18190069858
2024-10-25,182698.39854564803
2024-10-28,186763.5529643879
2024-10-29,185068.20766753337
2024-10-30,185815.52225580838
2024-10-31,185698.95553822437
2024-11-01,182788.69105305398
